ep,succ,rsn,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
132,1,timeout,15.0,0.12371723353862762,0.1367921382188797,0.0018525506602600217,0.023367591202259064,0.016965993728323605,0.11928136646747589,141.75,242.7749786376953
133,1,timeout,15.0,0.119526207447052,0.20867513120174408,0.05797041952610016,0.022357314825057983,0.015260854707856849,0.12721341848373413,137.25,166.35101318359375
134,1,timeout,15.0,0.1359458714723587,0.19443610310554504,0.00852687656879425,0.02216453291475773,0.015298445303628663,0.12729600071907043,138.25,172.65162658691406
135,1,timeout,15.0,0.13041244447231293,0.1471223384141922,0.049990374594926834,0.024137280881404877,0.01583449035547651,0.11889341473579407,136.0,210.7740478515625
136,1,timeout,15.0,0.13626648485660553,0.13289396464824677,0.018893295899033546,0.023096978664398193,0.016832125411360165,0.1267785280942917,137.25,232.50997924804688
137,1,timeout,15.0,0.12876130640506744,0.17531521618366241,0.016929807141423225,0.022490244358778,0.015034003529854184,0.1256173849105835,137.75,198.35870361328125
138,1,timeout,15.0,0.13717703521251678,0.16123269498348236,0.009405488148331642,0.019273830577731133,0.016232542656319036,0.11611109972000122,134.5,233.43980407714844
139,1,timeout,15.0,0.13958615064620972,0.16895386576652527,0.012728428468108177,0.022022580727934837,0.013508485899210845,0.11830218881368637,139.0,214.24252319335938
140,1,timeout,15.0,0.13879932463169098,0.14113450050354004,0.006296295672655106,0.02034749835729599,0.015195011319658083,0.12140333652496338,138.75,248.42987060546875
141,1,timeout,15.0,0.1148083508014679,0.2002999186515808,0.014188416302204132,0.021247219294309616,0.022238578284636296,0.12435644865036011,138.5,174.29647827148438
142,1,timeout,15.0,0.1174570694565773,0.15266633033752441,0.07267052680253983,0.023902524262666702,0.016166445088113574,0.12128067016601562,137.75,200.170654296875
143,1,timeout,15.0,0.14951132237911224,0.1440631002187729,0.015310754999518394,0.022837944328784943,0.018950780565620787,0.11685989052057266,139.0,228.82171630859375
144,1,timeout,15.0,0.1243690773844719,0.18796797096729279,0.020933160558342934,0.020408708602190018,0.014259854712454636,0.11757426708936691,137.5,207.17799377441406
145,1,timeout,15.0,0.11874493211507797,0.13767263293266296,0.00021983683109283447,0.01939387619495392,0.016035845098131603,0.11945206671953201,137.75,226.14051818847656
146,1,timeout,15.0,0.12973079085350037,0.12405551970005035,0.023066570982336998,0.02157304249703884,0.014717900548527651,0.1216718778014183,141.25,240.9293670654297
147,1,timeout,15.0,0.12263509631156921,0.15011446177959442,0.031860075891017914,0.019907793030142784,0.015091191193279802,0.11873288452625275,139.0,233.6423797607422
148,1,timeout,15.0,0.12199034541845322,0.1286933869123459,0.004732283763587475,0.02126016654074192,0.013742404156233448,0.13010965287685394,142.75,251.15113830566406
149,1,timeout,15.0,0.12019754946231842,0.16247057914733887,0.000609060749411583,0.021712420508265495,0.016619572308619733,0.11777642369270325,138.5,215.562744140625
150,1,timeout,15.0,0.17027714848518372,0.15352362394332886,0.017534028738737106,0.017568295821547508,0.015750987813458444,0.11895474791526794,144.75,223.80682373046875
151,1,timeout,15.0,0.13069576025009155,0.14753617346286774,0.017373397946357727,0.02434387430548668,0.014405601239705619,0.12186700850725174,137.0,211.80628967285156
152,1,timeout,15.0,0.14114704728126526,0.13959579169750214,0.03457464277744293,0.02446844056248665,0.01598342460342023,0.12040108442306519,139.0,201.4768524169922
153,1,timeout,15.0,0.1394825130701065,0.149749293923378,0.029098406434059143,0.02152707614004612,0.015681542771798018,0.11946343630552292,140.5,220.6208038330078
154,1,timeout,15.0,0.1274920254945755,0.1318475604057312,0.01318376138806343,0.020392250269651413,0.014296433906152858,0.12254425138235092,139.25,242.6175537109375
155,1,timeout,15.0,0.1325599104166031,0.18371181190013885,0.04642206430435181,0.02625652775168419,0.022229205845117766,0.12259024381637573,138.0,179.46458435058594
156,1,timeout,15.0,0.1393391638994217,0.14959566295146942,0.00981614924967289,0.02054809406399727,0.015347164525433728,0.12085944414138794,140.5,225.84756469726562
157,1,timeout,15.0,0.14898304641246796,0.14343291521072388,0.04472159966826439,0.020220110192894936,0.0165190708484287,0.12060153484344482,142.5,226.8238067626953
158,1,timeout,15.0,0.13583846390247345,0.15021531283855438,0.039231959730386734,0.02596166357398033,0.016789164177099778,0.12503573298454285,138.5,205.63648986816406
159,1,timeout,15.0,0.14232859015464783,0.15993082523345947,0.006843932438641787,0.020623264834284782,0.019240822297524756,0.12063860148191452,141.0,220.66790771484375
160,1,timeout,15.0,0.13904456794261932,0.13554726541042328,0.021197402849793434,0.0210258848965168,0.01641733053589574,0.12271726131439209,139.5,235.34718322753906
161,1,timeout,15.0,0.14099404215812683,0.16959701478481293,0.02822088450193405,0.02118459716439247,0.014596295946375439,0.12171372771263123,141.25,209.80003356933594
162,1,timeout,15.0,0.12950006127357483,0.14262819290161133,0.020034026354551315,0.025048021227121353,0.012921693888523397,0.11915568262338638,138.5,240.07691955566406
163,1,timeout,15.0,0.11912936717271805,0.13561026751995087,0.016274960711598396,0.024278931319713593,0.01577970667784067,0.11979812383651733,132.5,230.5603485107422
164,1,timeout,15.0,0.11927489191293716,0.14432673156261444,0.033532578498125076,0.01979161612689495,0.014690824500657527,0.12019458413124084,140.0,222.02734375
165,1,timeout,15.0,0.1395949423313141,0.16923490166664124,0.021901799365878105,0.025989312678575516,0.019996840565475106,0.12685240805149078,136.5,211.2095184326172
166,1,timeout,15.0,0.14803646504878998,0.17502140998840332,0.03565920144319534,0.019576555117964745,0.017415859714438254,0.12101227045059204,141.75,218.36712646484375
167,1,timeout,15.0,0.13100512325763702,0.13300591707229614,0.017252078279852867,0.02191527746617794,0.015680944088510645,0.12489558756351471,137.75,246.57540893554688
168,1,timeout,15.0,0.14685525000095367,0.1267499029636383,0.06295837461948395,0.026624973863363266,0.016053991087034664,0.12220554798841476,139.25,210.4136199951172
169,1,timeout,15.0,0.1456863284111023,0.13720978796482086,0.04270017147064209,0.022135186940431595,0.01674234670994818,0.12666833400726318,138.5,223.632080078125
170,1,timeout,15.0,0.14068515598773956,0.14334581792354584,0.003227904438972473,0.024620607495307922,0.016561241907491198,0.1271085888147354,136.25,226.16812133789062
171,1,timeout,15.0,0.12788817286491394,0.17449955642223358,0.006157401949167252,0.022624345496296883,0.015440134486157392,0.12074680626392365,140.0,202.4272918701172
172,1,timeout,15.0,0.14161016047000885,0.150070458650589,0.06445609033107758,0.025786535814404488,0.015404460435515925,0.12011785805225372,137.25,222.2887725830078
173,1,timeout,15.0,0.12288939952850342,0.135335773229599,0.018781986087560654,0.02556414157152176,0.015863319095836353,0.11852676421403885,140.75,235.1746826171875
174,1,timeout,15.0,0.13875442743301392,0.13727304339408875,0.030748862773180008,0.021414082497358322,0.015048815598597363,0.1220831423997879,137.0,235.02696228027344
175,1,timeout,15.0,0.1474035084247589,0.15685324370861053,0.011938315816223621,0.022773077711462975,0.016993380946563955,0.12070490419864655,137.75,216.6503448486328
