pt,ep,n,succ,T,vfwd,vrmse,yaw,yr,tilt,bnc,scf,ret
120,4223,128,1.0,15.0,0.1612861467292532,0.0635022028291132,0.0264328712605674,0.0107954531231371,0.0067414814391865,0.104685723548755,133.0859375,360.9333698749542
121,4255,128,1.0,15.0,0.1630628941347822,0.0645495929638855,0.0270927912538354,0.0106794700222963,0.0068278876571462,0.1043196736136451,133.326171875,359.21070981025696
122,4319,128,1.0,15.0,0.1659283039043657,0.0643374276696704,0.0304940340147368,0.0106386639599804,0.0068591838506715,0.1043448966811411,133.857421875,358.55239272117615
123,4351,128,1.0,15.0,0.1673696539364755,0.0637624624359887,0.0339189942683333,0.0106777174478338,0.0068220647918956,0.1041070809005759,134.013671875,357.875679731369
124,4383,128,1.0,15.0,0.1657183832721784,0.062605188722955,0.0353852078119416,0.0108432449196698,0.0066844509470878,0.1046123304986395,133.7265625,358.5619170665741
125,4415,128,1.0,15.0,0.167728646309115,0.0627736325841397,0.0344167718835706,0.0107541078432404,0.0066476940411001,0.104726594989188,134.21484375,358.6818733215332
126,4479,128,1.0,15.0,0.1708064731792546,0.0644819052540697,0.0345333586888045,0.0104698693030513,0.0066974744586138,0.1049804440117441,135.25,356.472989320755
127,4511,128,1.0,15.0,0.1717140562250279,0.0646122037142049,0.0345956993592153,0.0104593606447451,0.0066812838446014,0.1047568190842866,135.1171875,356.37140440940857
128,4543,128,1.0,15.0,0.1670839063590392,0.064199602114968,0.0345417703174462,0.0107633350635296,0.0067518000829252,0.1047632073168642,133.904296875,356.5377998352051
129,4575,128,1.0,15.0,0.1655734396190382,0.0639054064231459,0.0307621358554115,0.0109291699191089,0.0067631861108638,0.1045720429974608,133.25,358.3076424598694
130,4607,128,1.0,15.0,0.1640867069363594,0.0641332040249835,0.028088474651895,0.0111451817501802,0.0068078144922813,0.104491279926151,132.658203125,358.432100057602
131,4671,128,1.0,15.0,0.1635853337065782,0.0635054431040771,0.0232228036973083,0.0111369258811464,0.0068279219699516,0.1041498135309666,132.837890625,361.7710316181183
132,4703,128,1.0,15.0,0.1653916070645209,0.0628351832565385,0.0246112624724901,0.0110839180779294,0.0068840511208244,0.1044822457479313,133.197265625,361.6806206703186
133,4735,128,1.0,15.0,0.1630811966315377,0.0621516231622081,0.0260920365042238,0.0111335585606866,0.0069852826895011,0.104518201900646,132.89453125,362.2652790546417
